time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2023-02-21T05:35:25.546Z,56.8378,-153.048,11.7,5.4,mww,,,,0.67,ak,ak0232e34rqi,2023-03-18T05:45:34.490Z,"43 km SSE of Old Harbor, Alaska",earthquake,,1.2,,,reviewed,ak,ak
2023-02-21T05:35:25.546Z,56.8378,-153.048,11.7,5.4,mww,,,,0.67,ak,ak0232e34rrl,2023-03-18T05:45:33.553Z,"43 km SSE of Old Harbor, Alaska",earthquake,,1.2,,,reviewed,ak,ak
2023-02-21T03:51:28.895Z,2.6198,-84.4463,10,4.9,mb,188,74,5.47,0.5,us,us6000jqhc,2023-03-14T04:13:12.040Z,"off the coast of Central America",earthquake,8.71,1.804,0.048,138,reviewed,us,us
2023-02-21T03:50:57.186Z,0.4047,96.6397,35,4.5,mb,48,125,1.294,0.78,us,us6000jqhe,2023-03-14T03:47:25.040Z,"231 km S of Sinabang, Indonesia",earthquake,6.33,1.562,0.104,27,reviewed,us,us
2023-02-21T02:54:00.809Z,-59.408,-23.9394,10,4.9,mb,66,64,8.576,0.88,us,us6000jqha,2023-03-14T03:05:24.040Z,"South Sandwich Islands region",earthquake,11.93,1.799,0.088,41,reviewed,us,us
2023-02-21T01:16:41.301Z,-40.4042,78.2564,10,4.6,mb,17,76,28.538,0.87,us,us7000jgkc,2023-03-14T00:02:31.040Z,"Mid-Indian Ridge",earthquake,8.75,1.865,0.145,14,reviewed,us,us
2023-02-21T01:14:27.898Z,27.1268,143.4432,10,4.5,mb,32,114,1.122,0.37,us,us7000jgkd,2023-03-13T23:40:32.040Z,"Bonin Islands, Japan region",earthquake,4.88,1.855,0.104,27,reviewed,us,us
2023-02-20T20:13:51.103Z,-4.2808,102.191,55.445,4.8,mb,106,56,0.767,0.72,us,us6000jqe3,2023-03-01T22:38:25.040Z,"53 km S of Bengkulu, Indonesia",earthquake,7.62,4.391,0.058,92,reviewed,us,us
2023-02-20T19:19:22.967Z,4.5929,-82.8467,10,4.9,mb,78,136,3.822,1.07,us,us6000jqds,2023-03-01T22:03:27.040Z,"south of Panama",earthquake,7.08,1.783,0.038,221,reviewed,us,us
2023-02-20T18:20:04.417Z,7.6381,-36.1768,10,4.5,mb,27,119,26.238,1.17,us,us7000jg9z,2023-03-01T19:16:40.040Z,"central Mid-Atlantic Ridge",earthquake,13.77,1.903,0.136,16,reviewed,us,us
2023-02-20T17:53:34.224Z,-9.7844,160.2387,17.435,5.1,mb,57,60,0.448,0.56,us,us6000jqdb,2023-03-01T18:59:28.119Z,"Solomon Islands",earthquake,6.82,3.919,0.048,142,reviewed,us,us
2023-02-20T17:47:46.312Z,17.6404,145.5285,336.31,4.5,mb,108,100,4.078,0.7,us,us6000jqdg,2023-03-01T18:53:05.040Z,"269 km N of Saipan, Northern Mariana Islands",earthquake,10.95,7.54,0.045,144,reviewed,us,us
2023-02-20T17:31:25.121Z,-6.9412,154.5408,10.7,4.6,mb,27,64,3.614,0.38,us,us7000jg9y,2023-03-01T18:27:43.040Z,"125 km WSW of Panguna, Papua New Guinea",earthquake,11.91,4.568,0.137,16,reviewed,us,us
2023-02-20T17:13:19.055Z,36.2633,36.0803,10,4.6,mb,43,98,1.283,1.05,us,us7000jga3,2023-03-01T17:42:32.040Z,"4 km NW of Günyaz?, Turkey",earthquake,5.71,1.896,0.173,10,reviewed,us,us
2023-02-20T17:09:54.672Z,36.052,22.0433,37.705,4.6,mb,23,204,1.129,0.89,us,us7000jgai,2023-03-01T15:02:29.040Z,"82 km S of Koróni, Greece",earthquake,10.28,9.526,0.182,9,reviewed,us,us
2023-02-20T17:07:35.895Z,36.1552,35.94,10,5.5,mb,36,88,1.439,0.73,us,us6000jqjc,2023-03-01T13:58:57.325Z,"8 km W of Uzunba?, Turkey",earthquake,6.46,1.89,0.128,21,reviewed,us,us
2023-02-20T17:04:29.747Z,36.1588,36.0238,16,6.3,mww,136,26,1.39,1,us,us6000jqcn,2023-02-28T22:24:45.566Z,"2 km NNW of Uzunba?, Turkey",earthquake,3.49,1.721,0.031,97,reviewed,us,us
2023-02-20T09:47:26.864Z,3.3125,123.9156,410.778,4.6,mb,116,75,4.084,0.72,us,us6000jq9p,2023-02-20T12:16:01.040Z,"Celebes Sea",earthquake,7.52,7.058,0.048,132,reviewed,us,us
2023-02-20T08:46:19.718Z,-24.3502,179.9311,509.049,4.5,mb,80,53,5.237,0.64,us,us6000jq9g,2023-02-20T18:09:45.040Z,"south of the Fiji Islands",earthquake,11.33,6.107,0.047,131,reviewed,us,us
2023-02-20T04:05:04.978Z,-22.4339,-174.446,10,5.2,mb,116,65,1.442,0.68,us,us6000jq88,2023-03-14T03:34:33.040Z,"Tonga region",earthquake,9.92,1.774,0.059,95,reviewed,us,us
2023-02-20T03:09:47.688Z,15.2072,122.7942,10,5,mb,130,111,8.264,0.71,us,us6000jq7y,2023-03-14T03:03:23.082Z,"70 km NE of Casuguran, Philippines",earthquake,10.06,1.872,0.054,109,reviewed,us,us
2023-02-20T01:48:59.838Z,38.0151,36.7984,4.306,4.6,mb,103,35,0.493,0.84,us,us6000jq7l,2023-03-14T01:35:56.040Z,"Central Turkey",earthquake,5.54,4.493,0.062,78,reviewed,us,us
2023-02-20T01:33:30.451Z,1.9113,96.6141,27.722,5,mb,114,90,1.135,0.48,us,us6000jq7k,2023-03-14T01:15:10.040Z,"68 km SSE of Sinabang, Indonesia",earthquake,5.6,4.664,0.056,100,reviewed,us,us
2023-02-20T01:11:17.181Z,38.7187,14.1418,10,4.5,mb,84,52,1.259,0.52,us,us6000jq7g,2023-03-14T00:35:58.515Z,"62 km WNW of Leni, Italy",earthquake,5.25,1.832,0.069,61,reviewed,us,us
2023-02-20T00:51:11.834Z,-10.6969,161.6907,55.731,4.5,mb,17,81,2.124,0.34,us,us7000jg9k,2023-03-13T01:45:59.040Z,"36 km SW of Kirakira, Solomon Islands",earthquake,12.59,7.53,0.171,10,reviewed,us,us
2023-02-20T00:39:03.146Z,38.6937,39.9887,10,4.5,mwr,66,57,1.35,0.58,us,us6000jq74,2023-03-13T00:51:02.040Z,"5 km E of Palu, Turkey",earthquake,2.94,1.375,0.071,19,reviewed,us,us
2023-02-20T00:37:30.222Z,38.6255,39.9281,10,4.7,mwr,94,41,1.328,0.88,us,us6000jq73,2023-03-13T00:40:26.040Z,"7 km S of Palu, Turkey",earthquake,3.91,1.826,0.048,42,reviewed,us,us
2023-02-20T00:01:19.025Z,2.7027,126.9539,35,4.8,mb,84,109,1.962,0.74,us,us6000jq6y,2023-03-13T00:11:54.040Z,"159 km NW of Tobelo, Indonesia",earthquake,7.63,1.863,0.074,56,reviewed,us,us
2023-02-19T23:23:35.922Z,-34.2884,-125.9972,10,5.3,mb,35,92,16,0.61,us,us6000jq6v,2023-03-12T23:17:36.226Z,"South Pacific Ocean",earthquake,8.69,1.888,0.101,33,reviewed,us,us
2023-02-19T23:21:17.993Z,-17.5853,-174.4464,120.092,4.5,mb,44,51,1.14,0.6,us,us6000jq6p,2023-03-12T23:15:29.040Z,"Tonga",earthquake,9,5.839,0.106,26,reviewed,us,us
2023-02-19T23:12:21.701Z,2.7324,126.9845,35,4.8,mww,75,43,1.985,0.87,us,us6000jq6k,2023-03-12T22:47:42.040Z,"159 km NW of Tobelo, Indonesia",earthquake,3.63,1.817,0.098,10,reviewed,us,us
2023-02-19T22:56:52.737Z,10.0881,-84.2876,17.527,4.6,mb,28,120,0.193,0.66,us,us6000jq6i,2023-03-12T22:29:10.656Z,"3 km ESE of San Juan, Costa Rica",earthquake,3.79,4.071,0.164,11,reviewed,us,us
2023-02-19T22:09:12.599Z,2.846,128.5433,227.098,4.6,mb,65,81,2.372,0.7,us,us6000jq6e,2023-03-10T06:20:59.040Z,"137 km NNE of Tobelo, Indonesia",earthquake,9.09,6.664,0.054,101,reviewed,us,us
2023-02-19T20:16:29.356Z,-12.7438,66.3517,10,4.9,mb,113,60,8.009,0.63,us,us6000jq5z,2023-02-27T18:40:55.040Z,"Mid-Indian Ridge",earthquake,9.38,1.777,0.062,83,reviewed,us,us
2023-02-19T18:59:47.568Z,-7.0135,155.0689,83.138,4.5,mb,39,89,4.027,0.97,us,us6000jryl,2023-02-27T18:28:32.040Z,"89 km SSW of Panguna, Papua New Guinea",earthquake,9.95,6.968,0.108,25,reviewed,us,us
2023-02-19T18:55:42.999Z,42.7956,143.121,132.287,5,mb,162,86,0.781,0.73,us,us6000jq5d,2023-02-27T18:11:35.040Z,"15 km SSW of Obihiro, Japan",earthquake,8.43,4.262,0.023,607,reviewed,us,us
2023-02-19T18:54:05.558Z,9.0009,126.1626,68.539,4.5,mb,29,116,2.004,0.6,us,us6000jrym,2023-02-27T18:02:50.040Z,"Mindanao, Philippines",earthquake,8.08,8.021,0.124,19,reviewed,us,us
2023-02-19T17:40:44.033Z,-21.7265,-179.3637,584.814,4.5,mb,25,115,3.915,0.57,us,us6000jryj,2023-02-27T17:42:08.040Z,"",earthquake,14.46,15.725,0.132,17,reviewed,us,us
2023-02-19T16:07:10.695Z,-12.8315,66.3765,10,5.3,mww,79,56,7.465,0.98,us,us6000jq4r,2023-03-19T14:41:45.040Z,"Mid-Indian Ridge",earthquake,9.53,1.774,0.054,33,reviewed,us,us
2023-02-19T15:39:57.136Z,8.0425,-37.3249,10,4.7,mb,16,162,18.83,0.47,us,us6000jrye,2023-03-05T14:44:36.040Z,"central Mid-Atlantic Ridge",earthquake,11.64,1.771,0.147,14,reviewed,us,us
2023-02-19T15:17:02.895Z,2.4283,125.9321,55.829,4.9,mb,60,101,2.183,0.69,us,us6000jq4h,2023-03-19T13:14:58.040Z,"Pulau-Pulau Sangihe, Indonesia",earthquake,9.52,2.958,0.055,107,reviewed,us,us
2023-02-19T14:21:37.482Z,-10.3082,160.9995,66.199,4.6,mb,28,104,1.349,0.78,us,us6000jq49,2023-03-19T13:01:32.040Z,"102 km W of Kirakira, Solomon Islands",earthquake,12.17,8.048,0.105,27,reviewed,us,us
2023-02-19T14:10:57.421Z,-13.5973,172.0583,10,4.9,mb,40,71,7.094,0.58,us,us6000jq41,2023-03-18T19:44:51.040Z,"Vanuatu region",earthquake,11.4,1.849,0.055,105,reviewed,us,us
2023-02-19T13:08:13.698Z,-58.4121,-23.2213,10,5,mb,48,86,8.446,0.64,us,us6000jq3n,2023-03-18T19:36:10.040Z,"South Sandwich Islands region",earthquake,5.22,1.789,0.077,53,reviewed,us,us
2023-02-19T12:21:05.686Z,-12.7518,66.364,10,4.7,mb,69,59,7.534,0.39,us,us6000jq40,2023-03-05T06:02:28.040Z,"Mid-Indian Ridge",earthquake,9.43,1.847,0.073,57,reviewed,us,us
2023-02-19T12:04:33.897Z,38.2354,38.1917,5.306,4.6,mwr,90,48,0.864,0.46,us,us6000jq3c,2023-03-05T05:48:57.040Z,"8 km SW of Ye?ilyurt, Turkey",earthquake,3.61,2.216,0.044,49,reviewed,us,us
2023-02-19T10:05:30.248Z,-15.4415,-71.4991,146.252,4.5,mb,57,112,2.883,0.62,us,us6000jq2z,2023-03-04T13:53:47.040Z,"6 km NW of Sibayo, Peru",earthquake,8.86,7.571,0.059,84,reviewed,us,us
2023-02-19T07:58:35.572Z,-60.2672,-44.9292,10.115,4.5,mb,18,135,7.539,0.51,us,us6000jry6,2023-03-15T08:28:09.040Z,"Scotia Sea",earthquake,12.88,3.975,0.139,17,reviewed,us,us
2023-02-19T07:54:32.309Z,12.4413,-87.5263,72.4,4.8,mb,111,139,0.555,0.6,us,us6000jq2k,2023-03-15T08:16:42.620Z,"34 km SSW of Jiquilillo, Nicaragua",earthquake,5.82,6.466,0.027,418,reviewed,us,us
2023-02-19T07:16:55.141Z,7.468,-36.218,10,4.6,mb,18,176,19.788,0.51,us,us6000jryw,2023-03-15T07:36:16.040Z,"central Mid-Atlantic Ridge",earthquake,10.24,1.959,0.172,13,reviewed,us,us
2023-02-19T07:11:38.801Z,47.3383,152.1542,126.103,4.6,mb,157,86,6.419,0.55,us,us6000jq2b,2023-03-15T07:11:37.040Z,"Kuril Islands",earthquake,9.69,5.936,0.038,226,reviewed,us,us
2023-02-19T04:47:17.935Z,9.1028,126.1694,66.199,4.9,mb,93,93,2.103,0.61,us,us6000jq1l,2023-03-17T01:11:11.040Z,"1 km SE of Buenavista, Philippines",earthquake,9,5.335,0.047,147,reviewed,us,us
2023-02-19T04:03:37.469Z,-1.2726,28.1254,10,4.6,mb,30,90,2.696,0.91,us,us6000jq1e,2023-03-17T00:35:13.040Z,"107 km WNW of Sake, Democratic Republic of the Congo",earthquake,9.55,1.876,0.116,22,reviewed,us,us
2023-02-19T02:40:40.879Z,-19.9657,-71.1633,8.527,5.3,mww,87,106,1.016,0.84,us,us6000jq13,2023-03-17T00:21:24.315Z,"Off the coast of Tarapaca, Chile",earthquake,4.97,3.348,0.056,31,reviewed,us,us
2023-02-18T23:03:05.046Z,-17.5212,-178.6995,546.913,5.4,mww,115,35,3.105,0.54,us,us6000jq07,2023-03-04T05:59:49.484Z,"218 km ENE of Levuka, Fiji",earthquake,10.33,5.451,0.093,11,reviewed,us,us
2023-02-18T22:13:51.322Z,-19.9435,-70.955,35,4.9,mwr,74,139,0.84,0.69,us,us6000jpzu,2023-03-04T04:46:29.344Z,"89 km WNW of Iquique, Chile",earthquake,4,1.884,,,reviewed,us,guc
2023-02-18T21:49:45.167Z,-55.5001,-27.9865,32.121,4.6,mb,13,128,5.057,0.67,us,us6000jrd5,2023-03-07T02:07:50.040Z,"South Sandwich Islands region",earthquake,13.16,8.223,0.182,9,reviewed,us,us
2023-02-18T21:27:58.990Z,-55.4191,-27.8013,13.137,5.7,mww,111,38,5.147,0.5,us,us6000jpzj,2023-03-04T05:44:20.872Z,"South Sandwich Islands region",earthquake,10.92,3.355,0.071,19,reviewed,us,us
2023-02-18T21:18:34.635Z,0.5305,119.579,10,4.6,mb,76,51,1.334,0.71,us,us6000jpzm,2023-03-06T05:44:05.040Z,"162 km NNW of Palu, Indonesia",earthquake,7.18,1.842,0.07,62,reviewed,us,us
2023-02-18T20:14:33.734Z,37.3525,20.8768,28.412,4.6,mb,36,129,0.854,1.04,us,us6000jpyy,2023-03-10T04:19:19.040Z,"40 km S of Lithakiá, Greece",earthquake,6.26,5.765,0.087,39,reviewed,us,us
2023-02-18T19:55:20.601Z,-55.6068,-28.166,35,4.7,mb,17,79,4.978,1.06,us,us6000jpyx,2023-03-10T04:03:34.040Z,"South Sandwich Islands region",earthquake,7.77,1.926,0.152,13,reviewed,us,us
2023-02-18T19:31:31.620Z,38.0748,36.6149,11.009,4.9,mwr,122,33,0.366,0.61,us,us6000jpyq,2023-03-10T04:01:17.353Z,"11 km ENE of Göksun, Turkey",earthquake,1.64,3.386,0.054,33,reviewed,us,us
2023-02-18T19:31:14.123Z,-14.9824,-71.0753,162.951,4.5,mb,44,95,3.011,0.7,us,us6000jpyr,2023-03-10T03:43:32.358Z,"central Peru",earthquake,11.34,5.772,0.052,112,reviewed,us,us
2023-02-18T18:34:02.938Z,-23.3373,-176.9111,151.013,4.6,mb,71,121,2.675,0.95,us,us6000jrd2,2023-03-11T20:35:08.040Z,"297 km SW of Vaini, Tonga",earthquake,8.75,4.851,0.077,56,reviewed,us,us
2023-02-18T17:32:57.375Z,35.8281,25.509,10,4.7,mwr,109,41,2.152,0.56,us,us6000jpy6,2023-03-11T20:17:35.040Z,"57 km N of Limín Khersonísou, Greece",earthquake,6.98,1.846,0.078,16,reviewed,us,us
2023-02-18T15:49:09.064Z,23.6764,120.7249,20.447,4.5,mb,34,71,0.237,1.06,us,us6000jpxl,2023-02-20T15:04:10.203Z,"Taiwan",earthquake,3.68,4.239,0.127,18,reviewed,us,us
2023-02-18T14:07:43.327Z,7.4362,-36.0992,10,4.7,mb,38,73,19.83,0.71,us,us6000jpxe,2023-03-13T14:40:26.040Z,"central Mid-Atlantic Ridge",earthquake,10.5,1.861,0.079,48,reviewed,us,us
2023-02-18T09:02:54.461Z,-13.2462,167.1439,203.109,5.3,mww,117,28,2.189,0.47,us,us6000jpw7,2023-03-11T10:17:07.040Z,"82 km NNW of Sola, Vanuatu",earthquake,7.65,2.6,0.056,31,reviewed,us,us
2023-02-18T08:24:12.334Z,10.2265,-84.1726,10,5.2,mb,88,107,0.231,0.51,us,us6000jpvz,2023-03-01T14:22:58.577Z,"",earthquake,5.22,1.903,0.068,72,reviewed,us,us
2023-02-18T06:36:52.291Z,-27.9436,-176.8333,35,4.8,mb,39,69,1.615,1.14,us,us6000jpv9,2023-03-01T13:58:06.040Z,"Kermadec Islands region",earthquake,9.93,1.902,0.103,29,reviewed,us,us
2023-02-18T04:47:15.678Z,-2.8851,130.3161,20.65,4.9,mb,40,82,1.678,0.86,us,us6000jpuj,2023-03-10T03:36:28.040Z,"163 km ENE of Amahai, Indonesia",earthquake,6.52,5.096,0.087,42,reviewed,us,us
2023-02-18T03:16:40.751Z,-22.3653,-174.4452,10,5.4,mww,34,162,1.383,1.11,us,us6000jpu5,2023-03-10T03:34:52.891Z,"125 km SSE of ‘Ohonua, Tonga",earthquake,8.45,1.812,0.071,19,reviewed,us,us
2023-02-18T02:07:13.518Z,-20.1404,168.7234,10,4.9,mb,26,104,2.733,1.07,us,us6000jptt,2023-03-10T02:27:14.040Z,"88 km SW of Isangel, Vanuatu",earthquake,6.73,1.839,0.136,18,reviewed,us,us
2023-02-18T00:06:36.992Z,-60.3267,-24.326,10,4.5,mb,20,110,8.935,0.5,us,us6000jrd6,2023-03-07T02:20:41.040Z,"South Sandwich Islands region",earthquake,8.85,1.912,0.145,14,reviewed,us,us
2023-02-18T00:03:47.230Z,-8.1883,115.8294,8.399,4.6,mb,36,72,1.683,0.63,us,us6000jpt7,2023-02-26T06:01:46.825Z,"33 km NW of Gili Air, Indonesia",earthquake,6.74,3.224,0.128,18,reviewed,us,us
2023-02-17T22:54:48.355Z,-11.4539,118.2581,10,4.7,mb,31,67,2.653,0.67,us,us6000jpsx,2023-02-26T05:34:55.002Z,"296 km SW of Waingapu, Indonesia",earthquake,7.72,1.909,0.142,15,reviewed,us,us
2023-02-17T18:28:25.513Z,-7.4602,128.5957,111.377,4.7,mb,106,24,3.196,0.59,us,us6000jpr0,2023-03-10T22:35:40.040Z,"Kepulauan Barat Daya, Indonesia",earthquake,7.78,5.575,0.061,89,reviewed,us,us
2023-02-17T17:35:56.211Z,-4.6761,155.0676,491.821,4.7,mb,147,62,2.935,0.7,us,us6000jpqs,2023-03-10T17:33:20.040Z,"180 km NNW of Arawa, Papua New Guinea",earthquake,9.3,6.029,0.047,144,reviewed,us,us
2023-02-17T11:38:21.985Z,48.2614,153.048,146.473,4.8,mb,93,135,5.681,0.65,us,us6000jpma,2023-03-04T08:30:48.040Z,"Kuril Islands",earthquake,9.95,6.546,0.027,441,reviewed,us,us
2023-02-17T10:17:48.035Z,-30.0254,-177.0453,10,4.5,mb,24,98,1.077,0.28,us,us6000jrba,2023-03-16T14:07:06.040Z,"Kermadec Islands, New Zealand",earthquake,9.39,1.645,0.139,15,reviewed,us,us
2023-02-17T09:37:34.692Z,-6.6152,132.1065,40.043,6.1,mww,177,32,3.021,0.55,us,us6000jpl7,2023-03-16T11:59:31.995Z,"130 km SSW of Tual, Indonesia",earthquake,4.24,3.99,0.047,44,reviewed,us,us
2023-02-17T09:26:09.033Z,-5.6106,35.2169,10,5,mb,104,41,4.287,0.46,us,us6000jpl6,2023-03-16T10:11:10.922Z,"30 km N of Kintinku, Tanzania",earthquake,8.57,1.871,0.06,87,reviewed,us,us
2023-02-17T09:17:00.336Z,19.8027,-62.2987,10,4.5,mb,73,56,1.892,0.53,us,us6000jpks,2023-03-15T18:30:46.930Z,"192 km NNE of The Valley, Anguilla",earthquake,8.14,1.878,0.093,34,reviewed,us,us
2023-02-17T09:11:40.064Z,45.0763,23.0763,10,4.5,mb,44,130,1.149,0.61,us,us6000jpju,2023-03-16T11:12:20.082Z,"3 km ENE of Pe?ti?ani, Romania",earthquake,5.68,1.908,0.102,28,reviewed,us,us
2023-02-17T08:34:34.829Z,-7.5053,156.1154,35,4.7,mb,41,90,4.25,0.79,us,us6000jpjp,2023-03-01T06:33:40.040Z,"103 km NW of Gizo, Solomon Islands",earthquake,4.73,1.917,0.096,33,reviewed,us,us
2023-02-17T06:55:48.695Z,50.4404,-129.6706,10,4.6,mb,87,159,2.002,0.6,us,us6000jpja,2023-03-01T05:46:02.051Z,"184 km W of Port McNeill, Canada",earthquake,8.69,1.919,0.053,107,reviewed,us,us
2023-02-17T06:47:13.643Z,-4.7483,152.2744,76.641,4.5,mb,27,152,0.564,0.9,us,us6000jrb5,2023-03-01T05:35:33.040Z,"44 km S of Kokopo, Papua New Guinea",earthquake,14.03,7.345,0.118,21,reviewed,us,us
2023-02-17T02:11:31.842Z,1.0243,-28.0775,10,5.3,mww,36,55,14.543,0.88,us,us6000jpib,2023-03-10T02:15:45.129Z,"central Mid-Atlantic Ridge",earthquake,10.6,1.839,0.06,27,reviewed,us,us
2023-02-17T01:54:23.951Z,12.3097,123.6697,10,4.6,mb,28,118,11.251,0.78,us,us6000jray,2023-02-24T22:27:03.040Z,"1 km W of Umabay, Philippines",earthquake,7.35,1.84,0.109,25,reviewed,us,us
2023-02-17T01:46:34.153Z,26.5417,128.689,29.797,5.2,mww,99,44,0.474,0.85,us,us6000jpi5,2023-03-10T01:55:30.970Z,"70 km E of Nago, Japan",earthquake,6.7,1.318,0.071,19,reviewed,us,us
2023-02-17T01:22:50.287Z,23.9454,121.4889,18.014,4.7,mb,34,93,0.247,0.92,us,us6000jpi1,2023-03-10T01:19:15.819Z,"Taiwan",earthquake,2.45,4.344,0.087,41,reviewed,us,us
2023-02-17T00:35:58.501Z,39.1868,40.1479,10,4.6,mwr,95,46,0.873,0.84,us,us6000jphu,2023-03-07T13:49:44.747Z,"8 km ESE of Yayladere, Turkey",earthquake,4.49,1.882,0.065,23,reviewed,us,us
